id,yearbirth,age,categorical_age,education,maritalstatus,income,categorical_income,kidhome,teenhome,totalchild,dtcustomer,month_year_dtcustomer,recency,recency_category,mntwines,mntwines_category,mntfruits,mntfruits_category,mntmeatproducts,mntmeatproducts_category,mntfishproducts,mntfishproducts_category,mntsweetproducts,mntsweetproducts_category,mntgoldproducts,mntgoldproducts_category,mnttotal,mnttotal_category,numdealspurchases,numdealspurchases_category,numwebpurchases,numwebpurchases_category,numcatalogpurchases,numcatalogpurchases_category,numstorepurchases,numstorepurchases_category,numwebvisitsmonth,numwebvisitsmonth_category,totalpurchases_online,totalpurchases_offline,totalpurchases,totalpurchases_category,behaviour_score,behaviour_category,average_spending,acceptedcmp1,acceptedcmp1_category,acceptedcmp2,acceptedcmp2_category,acceptedcmp3,acceptedcmp3_category,acceptedcmp4,acceptedcmp4_category,acceptedcmp5,acceptedcmp5_category,complain,spending_waiver_online,spending_waiver_online_category,spending_waiver_offline,spending_waiver_offline_category,spending_waiver_total,spending_waiver_total_category,response,response_category,totalacceptedcmp
10236,1975,40,36-55,Master,Single,31160.0,Lowest,1,0,1,2013-09-16,2013-09-01,59,2,16,0-150,3,0-15,25,0-50,6,0-30,1,0-30,13,0-30,64,1,2,2-4,2,0-2,0,0-2,3,0-3,8,4-8,2,5,7,2,221,About to Sleep,9.142857142857142,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.25,1,0.0847457627118644,2,12,Not Care But Offline Prefered,0,Reject,0
12325,1970,45,36-55,Graduation,Single,33697.0,Lowest,1,0,1,2013-09-15,2013-09-01,34,3,4,0-150,3,0-15,7,0-50,0,0-30,3,0-30,11,0-30,28,1,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,1,3,4,1,311,Promising,7.0,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.14285714285714285,1,0.08823529411764706,2,12,Not Care But Offline Prefered,0,Accept more than once,1
10242,1966,49,36-55,PhD,Partner,47472.0,Low,1,1,2,2013-09-16,2013-09-01,39,3,56,0-150,0,0-15,11,0-50,0,0-30,0,0-30,8,0-30,75,1,2,2-4,2,0-2,0,0-2,4,4-8,5,4-8,2,6,8,2,321,Promising,9.375,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.4,2,0.15384615384615385,3,23,Offline Recommended But Online Still Fine,0,Reject,0
12247,1976,39,36-55,Graduation,Partner,56939.0,High,0,1,1,2013-09-18,2013-09-01,19,4,256,151-500,34,16-50,103,51-250,90,81-150,29,0-30,49,31-80,561,3,2,2-4,3,3-6,3,3-6,10,9-15,3,0-3,6,12,18,4,443,Loyal Customer,31.166666666666668,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,0.631578947368421,5,45,Both Care,0,Reject,0
10380,1972,43,36-55,Master,Partner,37787.0,Low,1,0,1,2013-09-20,2013-09-01,50,3,40,0-150,1,0-15,40,0-50,4,0-30,3,0-30,18,0-30,106,2,1,0-1,3,3-6,0,0-2,3,0-3,8,4-8,3,4,7,2,322,Customers Needing Attention,15.142857142857142,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.375,2,0.08,2,22,Not Care Much,0,Reject,0
11039,1975,40,36-55,Graduation,Partner,51948.0,High,0,1,1,2013-09-17,2013-09-01,51,2,82,0-150,33,16-50,54,51-250,71,31-80,30,0-30,41,31-80,311,2,2,2-4,5,3-6,2,0-2,4,4-8,5,4-8,7,6,13,3,232,Customers Needing Attention,23.923076923076923,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.4,3,0.11764705882352941,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
12574,1985,30,0-35,Master,Partner,19510.0,Lowest,2,0,2,2013-09-04,2013-09-01,63,2,9,0-150,0,0-15,7,0-50,3,0-30,4,0-30,7,0-30,30,1,2,2-4,1,0-2,0,0-2,3,0-3,7,4-8,1,5,6,2,221,About to Sleep,5.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.14285714285714285,1,0.07936507936507936,2,12,Not Care But Offline Prefered,0,Reject,0
13809,1978,37,36-55,Graduation,Partner,33039.0,Lowest,1,0,1,2013-09-09,2013-09-01,4,5,30,0-150,8,0-15,12,0-50,8,0-30,8,0-30,12,0-30,78,1,1,0-1,2,0-2,0,0-2,4,4-8,5,4-8,2,5,7,2,521,Recent Customer,11.142857142857142,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.4,2,1.25,5,25,Offline Recommended But Online Still Fine,0,Reject,0
12490,1979,36,36-55,Graduation,Single,68274.0,Highest,1,1,2,2013-09-30,2013-09-01,83,1,135,0-150,25,16-50,51,51-250,23,0-30,25,0-30,46,31-80,305,2,2,2-4,4,3-6,2,0-2,5,4-8,3,0-3,6,7,13,3,132,Hibernating,23.46153846153846,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,0.08433734939759036,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
13158,1951,64,56-90,Master,Partner,29298.0,Lowest,1,1,2,2013-09-07,2013-09-01,60,2,6,0-150,0,0-15,2,0-50,2,0-30,0,0-30,1,0-30,11,1,1,0-1,1,0-2,0,0-2,2,0-3,5,4-8,1,3,4,1,211,About to Sleep,2.75,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.2,1,0.05,1,11,Not Care At All,0,Reject,0
13078,1978,37,36-55,Master,Single,38593.0,Low,1,0,1,2013-09-13,2013-09-01,42,3,51,0-150,12,0-15,49,0-50,17,0-30,24,0-30,24,0-30,177,2,3,2-4,4,3-6,1,0-2,3,0-3,8,4-8,5,6,11,3,332,Potential Loyalist,16.09090909090909,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.625,2,0.14285714285714285,3,23,Offline Recommended But Online Still Fine,0,Reject,0
12716,1947,68,56-90,PhD,Partner,67472.0,High,0,1,1,2013-09-28,2013-09-01,93,1,162,151-500,31,16-50,127,51-250,8,0-30,17,0-30,69,31-80,414,2,2,2-4,4,3-6,2,0-2,7,4-8,3,0-3,6,9,15,3,132,Hibernating,27.6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,0.0967741935483871,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
12879,1954,61,56-90,Graduation,Partner,80067.0,Highest,0,0,0,2013-09-19,2013-09-01,82,1,519,501-1250,17,16-50,555,251-600,27,0-30,81,61-100,51,31-80,1250,4,1,0-1,4,3-6,6,3-6,6,4-8,2,0-3,10,7,17,3,134,Hibernating,73.52941176470588,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,5.0,5,0.08536585365853659,2,52,Online Recommended But Still Offline Sometime,0,Accept more than once,1
13763,1975,40,36-55,Master,Partner,17459.0,Lowest,1,0,1,2013-09-19,2013-09-01,12,4,6,0-150,4,0-15,16,0-50,3,0-30,10,0-30,30,0-30,69,1,3,2-4,3,3-6,1,0-2,2,0-3,7,4-8,4,5,9,2,421,Recent Customer,7.666666666666667,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5714285714285714,2,0.4166666666666667,5,25,Offline Recommended But Online Still Fine,1,Accept,1
12500,1987,28,0-35,Basic,Single,21063.0,Lowest,1,0,1,2013-09-25,2013-09-01,34,3,1,0-150,10,0-15,11,0-50,19,0-30,3,0-30,15,0-30,59,1,2,2-4,2,0-2,0,0-2,3,0-3,6,4-8,2,5,7,2,321,Promising,8.428571428571429,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.3333333333333333,1,0.14705882352941177,3,13,Offline Only,0,Reject,0
12357,1964,51,36-55,PhD,Single,64140.0,High,0,2,2,2013-09-23,2013-09-01,71,2,1224,501-1250,0,0-15,61,51-250,0,0-30,15,0-30,126,81-150,1426,5,5,5-10,2,0-2,5,3-6,6,4-8,5,4-8,7,11,18,4,245,At Risk,79.22222222222223,0,Reject,1,Accept,1,Accept more than once,0,Accept more than once,1,Accept more than once,0,1.4,3,0.15492957746478872,3,33,Mid,1,Accept more than once,4
12794,1955,60,56-90,Graduation,Single,72906.0,Highest,0,0,0,2013-09-17,2013-09-01,79,1,400,151-500,32,16-50,519,251-600,71,31-80,75,61-100,54,31-80,1151,4,1,0-1,3,3-6,4,3-6,9,9-15,1,0-3,7,10,17,3,134,Hibernating,67.70588235294117,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7.0,5,0.12658227848101267,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
13140,1965,50,36-55,Master,Partner,46891.0,Low,0,1,1,2013-09-01,2013-09-01,91,1,43,0-150,12,0-15,23,0-50,29,0-30,15,0-30,61,31-80,183,2,1,0-1,2,0-2,1,0-2,4,4-8,4,4-8,3,5,8,2,122,Hibernating,22.875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.75,2,0.054945054945054944,1,21,Not Care But Online Prefered,0,Reject,0
12495,1962,53,36-55,Graduation,Single,50785.0,Low,1,1,2,2013-09-10,2013-09-01,27,3,64,0-150,1,0-15,21,0-50,0,0-30,1,0-30,27,0-30,114,2,2,2-4,2,0-2,1,0-2,3,0-3,6,4-8,3,5,8,2,322,Customers Needing Attention,14.25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.18518518518518517,3,23,Offline Recommended But Online Still Fine,0,Reject,0
12055,1984,31,0-35,Graduation,Partner,40059.0,Low,1,0,1,2013-09-28,2013-09-01,82,1,110,0-150,29,16-50,92,51-250,28,0-30,10,0-30,126,81-150,395,2,1,0-1,6,3-6,2,0-2,3,0-3,8,4-8,8,4,12,3,132,Hibernating,32.916666666666664,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1.0,3,0.04878048780487805,1,31,Online Only,0,Accept more than once,1
12770,1987,28,0-35,Master,Partner,30390.0,Lowest,0,0,0,2013-09-02,2013-09-01,5,5,10,0-150,12,0-15,12,0-50,25,0-30,1,0-30,20,0-30,80,1,1,0-1,2,0-2,0,0-2,3,0-3,6,4-8,2,4,6,2,521,Recent Customer,13.333333333333334,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.3333333333333333,1,0.8,5,15,Offline Only,0,Reject,0
13207,1959,56,56-90,Graduation,Partner,54753.0,High,0,1,1,2013-09-12,2013-09-01,87,1,197,151-500,81,51-100,227,51-250,7,0-30,59,31-60,126,81-150,697,3,3,2-4,5,3-6,2,0-2,11,9-15,4,4-8,7,14,21,4,143,Hibernating,33.19047619047619,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.75,4,0.16091954022988506,3,43,Online But Offline Still Fine,0,Reject,0
13337,1952,63,56-90,Graduation,Partner,62998.0,High,0,1,1,2013-09-30,2013-09-01,10,5,120,0-150,58,51-100,73,51-250,65,31-80,81,61-100,58,31-80,455,2,5,5-10,5,3-6,4,3-6,5,4-8,5,4-8,9,10,19,4,542,Potential Loyalist,23.94736842105263,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.8,4,1.0,5,45,Both Care,0,Reject,0
12524,1975,40,36-55,PhD,Partner,45503.0,Low,1,0,1,2013-09-25,2013-09-01,54,2,97,0-150,4,0-15,44,0-50,6,0-30,1,0-30,18,0-30,170,2,1,0-1,3,3-6,1,0-2,4,4-8,5,4-8,4,5,9,2,222,Customers Needing Attention,18.88888888888889,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.8,3,0.09259259259259259,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
12897,1986,29,0-35,Master,Partner,21955.0,Lowest,1,0,1,2013-09-07,2013-09-01,81,1,5,0-150,1,0-15,7,0-50,17,0-30,14,0-30,11,0-30,55,1,2,2-4,2,0-2,1,0-2,3,0-3,6,4-8,3,5,8,2,121,Lost,6.875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.06172839506172839,1,21,Not Care But Online Prefered,0,Reject,0
13936,1975,40,36-55,Graduation,Partner,80144.0,Highest,0,0,0,2013-09-30,2013-09-01,47,3,240,151-500,81,51-100,445,251-600,120,81-150,81,61-100,108,81-150,1075,4,1,0-1,3,3-6,7,7-12,8,4-8,1,0-3,10,9,19,4,344,Loyal Customer,56.578947368421055,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,10.0,5,0.19148936170212766,3,53,Online But Offline Still Fine,0,Reject,0
13668,1980,35,0-35,Master,Partner,31535.0,Lowest,1,0,1,2013-09-26,2013-09-01,95,1,15,0-150,4,0-15,13,0-50,0,0-30,0,0-30,19,0-30,51,1,1,0-1,1,0-2,1,0-2,2,0-3,7,4-8,2,3,5,1,111,Lost,10.2,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.2857142857142857,1,0.031578947368421054,1,11,Not Care At All,0,Accept more than once,1
10664,1949,66,56-90,Master,Single,51529.0,Low,0,1,1,2013-09-07,2013-09-01,14,4,400,151-500,4,0-15,35,0-50,6,0-30,0,0-30,22,0-30,467,2,2,2-4,9,7-15,1,0-2,5,4-8,8,4-8,10,7,17,3,432,Potential Loyalist,27.470588235294116,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.25,3,0.5,5,35,Offline But Online Still Fine,0,Reject,0
12565,1973,42,36-55,Graduation,Partner,26228.0,Lowest,1,0,1,2013-09-22,2013-09-01,50,3,2,0-150,6,0-15,4,0-50,3,0-30,1,0-30,9,0-30,25,1,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,1,3,4,1,311,Promising,6.25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.06,1,11,Not Care At All,0,Reject,0
12103,1951,64,56-90,Graduation,Partner,86610.0,Highest,0,0,0,2013-09-05,2013-09-01,66,2,446,151-500,81,51-100,555,251-600,33,31-80,81,61-100,53,31-80,1249,4,1,0-1,5,3-6,6,3-6,6,4-8,2,0-3,11,7,18,4,244,At Risk,69.38888888888889,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5.5,5,0.10606060606060606,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
10928,1958,57,56-90,Graduation,Partner,66886.0,High,0,1,1,2013-09-16,2013-09-01,28,3,315,151-500,4,0-15,62,51-250,41,31-80,31,31-60,126,81-150,579,3,2,2-4,7,7-15,1,0-2,7,4-8,5,4-8,8,9,17,3,333,Potential Loyalist,34.05882352941177,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.6,4,0.32142857142857145,4,44,Both Care,0,Reject,0
12356,1969,46,36-55,PhD,Partner,69476.0,Highest,0,0,0,2013-09-30,2013-09-01,3,5,260,151-500,81,51-100,555,251-600,63,31-80,9,0-30,67,31-80,1035,4,1,0-1,4,3-6,6,3-6,4,4-8,2,0-3,10,5,15,3,534,Loyal Customer,69.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5.0,5,1.6666666666666667,5,55,Both Care,0,Reject,0
13926,1954,61,56-90,Graduation,Partner,53103.0,High,0,1,1,2013-09-12,2013-09-01,70,2,729,501-1250,17,16-50,133,51-250,11,0-30,0,0-30,126,81-150,1016,4,5,5-10,10,7-15,6,3-6,7,4-8,7,4-8,16,12,28,5,254,At Risk,36.285714285714285,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,2.2857142857142856,4,0.17142857142857143,3,43,Online But Offline Still Fine,0,Accept more than once,1
12231,1949,66,56-90,PhD,Single,35946.0,Low,1,1,2,2013-09-27,2013-09-01,24,4,8,0-150,0,0-15,3,0-50,0,0-30,0,0-30,0,0-30,11,1,1,0-1,0,0-2,0,0-2,3,0-3,5,4-8,0,4,4,1,411,Promising,2.75,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.0,1,0.16666666666666666,3,13,Offline Only,0,Reject,0
13916,1970,45,36-55,Master,Single,36640.0,Low,1,0,1,2013-09-26,2013-09-01,99,1,15,0-150,6,0-15,8,0-50,7,0-30,4,0-30,25,0-30,65,1,1,0-1,2,0-2,1,0-2,2,0-3,5,4-8,3,3,6,2,121,Lost,10.833333333333334,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,1,0.6,2,0.030303030303030304,1,21,Not Care But Online Prefered,0,Reject,0
12680,1967,48,36-55,Master,Partner,37054.0,Low,1,1,2,2013-09-15,2013-09-01,89,1,12,0-150,1,0-15,6,0-50,0,0-30,1,0-30,5,0-30,25,1,2,2-4,1,0-2,0,0-2,3,0-3,7,4-8,1,5,6,2,121,Lost,4.166666666666667,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.14285714285714285,1,0.056179775280898875,1,11,Not Care At All,0,Reject,0
12309,1973,42,36-55,Graduation,Single,78901.0,Highest,0,1,1,2013-09-17,2013-09-01,99,1,321,151-500,11,0-15,309,251-600,33,31-80,26,0-30,34,31-80,734,3,3,2-4,9,7-15,3,3-6,5,4-8,4,4-8,12,8,20,4,143,Hibernating,36.7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,3.0,4,0.08080808080808081,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
13705,1956,59,56-90,Graduation,Partner,15759.0,Lowest,0,0,0,2013-09-05,2013-09-01,12,4,1,0-150,2,0-15,5,0-50,6,0-30,0,0-30,3,0-30,17,1,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,1,3,4,1,411,Promising,4.25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.14285714285714285,1,0.25,4,14,Offline Only,0,Reject,0
13544,1961,54,36-55,Master,Partner,61794.0,High,0,1,1,2013-09-14,2013-09-01,74,2,264,151-500,47,16-50,188,51-250,54,31-80,47,31-60,11,0-30,611,3,2,2-4,4,3-6,4,3-6,10,9-15,2,0-3,8,12,20,4,243,At Risk,30.55,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4.0,5,0.16216216216216217,3,53,Online But Offline Still Fine,0,Reject,0
10755,1976,39,36-55,Master,Partner,23718.0,Lowest,1,0,1,2013-09-02,2013-09-01,76,1,6,0-150,3,0-15,14,0-50,15,0-30,7,0-30,36,31-80,81,1,3,2-4,3,3-6,1,0-2,2,0-3,7,4-8,4,5,9,2,121,Lost,9.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5714285714285714,2,0.06578947368421052,1,21,Not Care But Online Prefered,0,Reject,0
13881,1962,53,36-55,Graduation,Partner,71434.0,Highest,0,1,1,2013-09-18,2013-09-01,4,5,711,501-1250,36,16-50,217,51-250,120,81-150,81,61-100,126,81-150,1291,4,3,2-4,7,7-15,4,3-6,7,4-8,4,4-8,11,10,21,4,544,Loyal Customer,61.476190476190474,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,0,Accept more than once,0,2.75,4,2.5,5,45,Both Care,0,Accept more than once,2
12469,1964,51,36-55,Graduation,Partner,58512.0,High,0,1,1,2013-09-19,2013-09-01,25,4,895,501-1250,10,0-15,101,51-250,13,0-30,0,0-30,126,81-150,1145,4,5,5-10,3,3-6,4,3-6,8,4-8,8,4-8,7,13,20,4,444,Loyal Customer,57.25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.875,3,0.52,5,35,Offline But Online Still Fine,0,Reject,0
12740,1972,43,36-55,PhD,Partner,59973.0,High,0,0,0,2013-09-11,2013-09-01,47,3,130,0-150,30,16-50,168,51-250,20,0-30,34,31-60,0,0-30,382,2,1,0-1,3,3-6,4,3-6,7,4-8,1,0-3,7,8,15,3,332,Potential Loyalist,25.466666666666665,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7.0,5,0.1702127659574468,3,53,Online But Offline Still Fine,0,Reject,0
12349,1977,38,36-55,Master,Partner,22701.0,Lowest,1,0,1,2013-09-05,2013-09-01,2,5,2,0-150,4,0-15,9,0-50,0,0-30,4,0-30,5,0-30,24,1,1,0-1,1,0-2,0,0-2,3,0-3,5,4-8,1,4,5,1,511,Recent Customer,4.8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.2,1,2.0,5,15,Offline Only,0,Reject,0
13258,1971,44,36-55,Master,Single,33316.0,Lowest,1,1,2,2013-10-04,2013-10-01,34,3,79,0-150,1,0-15,31,0-50,4,0-30,4,0-30,12,0-30,131,2,3,2-4,2,0-2,1,0-2,4,4-8,6,4-8,3,7,10,2,322,Customers Needing Attention,13.1,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.20588235294117646,4,24,Offline Recommended But Online Still Fine,0,Reject,0
13069,1983,32,0-35,PhD,Partner,33569.0,Lowest,1,0,1,2013-10-16,2013-10-01,10,5,16,0-150,2,0-15,18,0-50,3,0-30,0,0-30,24,0-30,63,1,1,0-1,1,0-2,1,0-2,2,0-3,8,4-8,2,3,5,1,511,Recent Customer,12.6,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.25,1,0.3,4,14,Offline Only,1,Accept more than once,2
13484,1979,36,36-55,Graduation,Partner,34350.0,Lowest,1,0,1,2013-10-19,2013-10-01,81,1,16,0-150,3,0-15,15,0-50,2,0-30,1,0-30,11,0-30,48,1,1,0-1,1,0-2,0,0-2,3,0-3,7,4-8,1,4,5,1,111,Lost,9.6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.14285714285714285,1,0.04938271604938271,1,11,Not Care At All,0,Reject,0
12466,1968,47,36-55,Graduation,Single,70566.0,Highest,0,1,1,2013-10-06,2013-10-01,4,5,381,151-500,28,16-50,215,51-250,84,81-150,28,0-30,21,0-30,757,3,2,2-4,6,3-6,5,3-6,9,9-15,3,0-3,11,11,22,4,543,Loyal Customer,34.40909090909091,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,3.6666666666666665,5,2.75,5,55,Both Care,0,Reject,0
13998,1980,35,0-35,Graduation,Single,30828.0,Lowest,1,0,1,2013-10-04,2013-10-01,16,4,16,0-150,11,0-15,15,0-50,2,0-30,0,0-30,12,0-30,56,1,2,2-4,1,0-2,1,0-2,4,4-8,3,0-3,2,6,8,2,421,Recent Customer,7.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.6666666666666666,2,0.375,4,24,Offline Recommended But Online Still Fine,0,Reject,0
12584,1955,60,56-90,Graduation,Single,52372.5,High,0,1,1,2013-10-18,2013-10-01,95,1,264,151-500,0,0-15,21,0-50,12,0-30,6,0-30,126,81-150,429,2,3,2-4,6,3-6,1,0-2,5,4-8,7,4-8,7,8,15,3,132,Hibernating,28.6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.08421052631578947,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
13132,1975,40,36-55,PhD,Partner,40233.0,Low,0,1,1,2013-10-14,2013-10-01,84,1,80,0-150,4,0-15,46,0-50,0,0-30,17,0-30,2,0-30,149,2,5,5-10,2,0-2,1,0-2,5,4-8,6,4-8,3,10,13,3,132,Hibernating,11.461538461538462,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.11904761904761904,2,22,Not Care Much,0,Reject,0
12849,1947,68,56-90,Master,Single,91712.0,Highest,0,0,0,2013-10-17,2013-10-01,47,3,1224,501-1250,24,16-50,555,251-600,94,81-150,29,0-30,48,31-80,1974,5,0,0-1,9,7-15,7,7-12,11,9-15,3,0-3,16,11,27,5,355,Loyal Customer,73.11111111111111,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,5.333333333333333,5,0.23404255319148937,4,54,Both Care,1,Accept more than once,2
12994,1987,28,0-35,PhD,Single,95169.0,Highest,0,0,0,2013-10-09,2013-10-01,1,5,1224,501-1250,21,16-50,449,251-600,106,81-150,20,0-30,20,0-30,1840,5,1,0-1,4,3-6,3,3-6,4,4-8,1,0-3,7,5,12,3,535,Loyal Customer,153.33333333333334,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,1,Accept more than once,0,7.0,5,5.0,5,55,Both Care,1,Accept more than once,3
12157,1978,37,36-55,PhD,Partner,34043.0,Lowest,1,0,1,2013-10-25,2013-10-01,97,1,20,0-150,2,0-15,14,0-50,3,0-30,0,0-30,10,0-30,49,1,1,0-1,2,0-2,0,0-2,2,0-3,9,9-15,2,3,5,1,111,Lost,9.8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.2222222222222222,1,0.030927835051546393,1,11,Not Care At All,0,Reject,0
13587,1972,43,36-55,Graduation,Partner,77044.0,Highest,0,1,1,2013-10-27,2013-10-01,12,4,625,501-1250,38,16-50,242,51-250,50,31-80,34,31-60,76,31-80,1065,4,2,2-4,7,7-15,10,7-12,11,9-15,4,4-8,17,13,30,5,454,Champions,35.5,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,4.25,5,1.0833333333333333,5,55,Both Care,0,Accept more than once,1
13221,1969,46,36-55,PhD,Partner,42731.0,Low,1,0,1,2013-10-21,2013-10-01,64,2,159,151-500,2,0-15,51,51-250,6,0-30,2,0-30,24,0-30,244,2,3,2-4,4,3-6,1,0-2,5,4-8,5,4-8,5,8,13,3,232,Customers Needing Attention,18.76923076923077,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.125,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
13857,1963,52,36-55,Graduation,Single,49980.0,Low,0,1,1,2013-10-23,2013-10-01,79,1,104,0-150,1,0-15,54,51-250,13,0-30,9,0-30,14,0-30,195,2,2,2-4,3,3-6,1,0-2,5,4-8,5,4-8,4,7,11,3,132,Hibernating,17.727272727272727,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.8,3,0.08860759493670886,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
10099,1984,31,0-35,Graduation,Partner,55434.0,High,1,0,1,2013-10-05,2013-10-01,21,4,238,151-500,81,51-100,215,51-250,120,81-150,69,61-100,76,31-80,799,3,3,2-4,5,3-6,3,3-6,13,9-15,4,4-8,8,16,24,4,443,Loyal Customer,33.291666666666664,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,0.7619047619047619,5,45,Both Care,0,Reject,0
10323,1952,63,56-90,Graduation,Partner,49413.0,Low,0,1,1,2013-10-25,2013-10-01,88,1,205,151-500,7,0-15,41,0-50,3,0-30,2,0-30,46,31-80,304,2,2,2-4,4,3-6,2,0-2,5,4-8,5,4-8,6,7,13,3,132,Hibernating,23.384615384615383,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.2,3,0.07954545454545454,2,32,Online Recommended But Still Offline Sometime,0,Reject,0
12712,1978,37,36-55,Graduation,Partner,70440.0,Highest,0,0,0,2013-10-08,2013-10-01,49,3,690,501-1250,81,51-100,499,251-600,76,31-80,81,61-100,88,81-150,1515,5,1,0-1,5,3-6,10,7-12,7,4-8,3,0-3,15,8,23,4,345,Loyal Customer,65.8695652173913,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,5.0,5,0.16326530612244897,3,53,Online But Offline Still Fine,0,Accept more than once,1
13539,1981,34,0-35,Master,Partner,36959.0,Low,1,0,1,2013-10-02,2013-10-01,56,2,25,0-150,6,0-15,25,0-50,6,0-30,0,0-30,0,0-30,62,1,2,2-4,2,0-2,0,0-2,3,0-3,8,4-8,2,5,7,2,221,About to Sleep,8.857142857142858,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.25,1,0.08928571428571429,2,12,Not Care But Offline Prefered,0,Reject,0
